Airline,Airline_ID,Source_airport,Source_airport_ID,Dest_airport,Dest_airport_ID,Codeshare,Stops,Equipment
DL,2009,ATL,3682,MAD,1229,,0,764
DL,2009,ATL,3682,MAN,478,,0,76W
DL,2009,ATL,3682,MBJ,1780,,0,757 M88
DL,2009,ATL,3682,MBS,4128,Y,0,CRJ
DL,2009,ATL,3682,MCI,3458,,0,M88 M90 757
DL,2009,ATL,3682,MCO,3878,,0,757 763 739 753
DL,2009,ATL,3682,MDT,3542,,0,M88
DL,2009,ATL,3682,MDW,3747,,0,320 717 319
DL,2009,ATL,3682,MEM,3473,,0,M88 320 319
DL,2009,ATL,3682,MEX,1824,,0,73W 738 73H
DL,2009,ATL,3682,MGA,1863,,0,319 320
DL,2009,ATL,3682,MGM,4115,Y,0,CRJ
DL,2009,ATL,3682,MHT,4011,,0,320
DL,2009,ATL,3682,MIA,3576,,0,M88 M90 757 320 73H 
DL,2009,ATL,3682,MKE,3717,,0,M90 M88
DL,2009,ATL,3682,MLB,3671,,0,M88
DL,2009,ATL,3682,MLI,4072,Y,0,CR9 CR7
DL,2009,ATL,3682,MLU,3732,Y,0,CRJ
DL,2009,ATL,3682,MOB,3782,,0,717 319
DL,2009,ATL,3682,MSN,3459,,0,320 73W
DL,2009,ATL,3682,MSP,3858,,0,757 320 M90 73H 739 738
DL,2009,ATL,3682,MSY,3861,,0,757 M90 M88
DL,2009,ATL,3682,MTY,1825,Y,0,CR9
DL,2009,ATL,3682,MUC,346,,0,764
DL,2009,ATL,3682,MYR,3515,,0,717 M88 319
DL,2009,ATL,3682,NAS,1953,,0,M88
DL,2009,ATL,3682,NRT,2279,,0,744
DL,2009,ATL,3682,OAJ,4386,Y,0,CRJ CR9
DL,2009,ATL,3682,OKC,3863,,0,M88 
DL,2009,ATL,3682,OMA,3454,,0,M88 M90
DL,2009,ATL,3682,ORD,3830,,0,757 319 320 717 M88 M90
DL,2009,ATL,3682,ORF,3611,,0,M90 M88 319
DL,2009,ATL,3682,PAP,1897,,0,320
DL,2009,ATL,3682,PBI,3722,,0,M90 757 M88
DL,2009,ATL,3682,PDX,3720,,0,739 73H 738
DL,2009,ATL,3682,PHF,3633,Y,0,CRJ
DL,2009,ATL,3682,PHL,3752,,0,757 320 M88 M90 73H
DL,2009,ATL,3682,PHX,3462,,0,757 73H 739 738
DL,2009,ATL,3682,PIA,4046,Y,0,CRJ
DL,2009,ATL,3682,PIT,3570,,0,M88 320
DL,2009,ATL,3682,PLS,1754,,0,73W M88
DL,2009,ATL,3682,PNS,3564,,0,M90 717
DL,2009,ATL,3682,PTY,1871,,0,738
DL,2009,ATL,3682,PUJ,1760,,0,738 M88 
DL,2009,ATL,3682,PVD,3641,,0,M88
DL,2009,ATL,3682,PVR,1836,,0,757
DL,2009,ATL,3682,PWM,3862,,0,M88
DL,2009,ATL,3682,RDU,3626,,0,M88 M90 739 320 738 752
DL,2009,ATL,3682,RIC,3608,,0,M88 M90 73H
DL,2009,ATL,3682,ROA,4016,,0,319
DL,2009,ATL,3682,ROC,3622,,0,M88 M90
DL,2009,ATL,3682,RSW,3793,,0,M90 757 M88
DL,2009,ATL,3682,RTB,1774,,0,738
DL,2009,ATL,3682,SAL,1892,,0,319 320
DL,2009,ATL,3682,SAN,3731,,0,739 763
DL,2009,ATL,3682,SAP,1772,,0,319 320
DL,2009,ATL,3682,SAT,3621,,0,757 M90 320
DL,2009,ATL,3682,SAV,3613,,0,M88 717 319
DL,2009,ATL,3682,SBN,4359,Y,0,CRJ
DL,2009,ATL,3682,SCL,2650,,0,76W
DL,2009,ATL,3682,SDF,4014,,0,M88 M90
DL,2009,ATL,3682,SDQ,1762,,0,73H
DL,2009,ATL,3682,SEA,3577,,0,76W 763 739 757 738
DL,2009,ATL,3682,SFO,3469,,0,739 757 763
DL,2009,ATL,3682,SGF,4348,Y,0,CRJ CR9
DL,2009,ATL,3682,SHV,3609,Y,0,CRJ
DL,2009,ATL,3682,SJC,3748,,0,738
DL,2009,ATL,3682,SJD,1840,,0,73W 738
DL,2009,ATL,3682,SJO,1885,,0,757 738 73H
DL,2009,ATL,3682,SJU,2890,,0,757 753 73H 
DL,2009,ATL,3682,SLC,3536,,0,763 757 320
DL,2009,ATL,3682,SMF,3817,,0,757
DL,2009,ATL,3682,SNA,3867,,0,757
DL,2009,ATL,3682,SRQ,4067,,0,M90 757
DL,2009,ATL,3682,STL,3678,,0,M90 717 757 319 M88
DL,2009,ATL,3682,STR,350,,0,76W
DL,2009,ATL,3682,STT,2883,,0,757
DL,2009,ATL,3682,SXM,2899,,0,757
DL,2009,ATL,3682,SYR,3745,,0,M88
DL,2009,ATL,3682,TGU,1776,,0,73W
DL,2009,ATL,3682,TLH,3698,,0,319 M88 717
DL,2009,ATL,3682,TPA,3646,,0,757 739 M90 738
DL,2009,ATL,3682,TRI,4116,,0,319
DL,2009,ATL,3682,TUL,3855,,0,M88
DL,2009,ATL,3682,TUS,3636,,0,M90
DL,2009,ATL,3682,TYS,3676,,0,717
DL,2009,ATL,3682,UIO,2688,,0,73W
DL,2009,ATL,3682,UVF,2894,,0,738 73H 757
DL,2009,ATL,3682,VLD,5776,Y,0,CRJ
DL,2009,ATL,3682,VPS,3873,,0,717 319 M88
DL,2009,ATL,3682,XNA,4356,,0,717
DL,2009,ATL,3682,YUL,146,Y,0,CR9 CR7
DL,2009,ATL,3682,YYZ,193,Y,0,CR7 CR9
DL,2009,ATL,3682,ZRH,1678,,0,76W
DL,2009,ATW,4047,ATL,3682,Y,0,CR7 CR9
DL,2009,ATW,4047,DTW,3645,Y,0,CRJ
DL,2009,ATW,4047,MSP,3858,Y,0,CRJ CR9
DL,2009,AUA,2895,ATL,3682,,0,738 757
DL,2009,AUA,2895,JFK,3797,,0,73H
DL,2009,AUH,2179,AMS,580,Y,0,330
DL,2009,AUS,3673,ATL,3682,,0,M90 M88
DL,2009,AUS,3673,DTW,3645,,0,717
DL,2009,AUS,3673,JFK,3797,,0,319
DL,2009,AUS,3673,MCO,3878,Y,0,CR7
DL,2009,AUS,3673,MSP,3858,,0,319
DL,2009,AUS,3673,SLC,3536,,0,319
DL,2009,AVL,4007,ATL,3682,,0,M88
DL,2009,AVL,4007,DTW,3645,Y,0,CRJ
DL,2009,AVP,4286,ATL,3682,Y,0,CR7
DL,2009,AVP,4286,DTW,3645,Y,0,CRJ
DL,2009,AZO,4039,ATL,3682,Y,0,CRJ
DL,2009,AZO,4039,DTW,3645,,0,ERJ
DL,2009,AZO,4039,MSP,3858,Y,0,CRJ
DL,2009,BCN,1218,JFK,3797,,0,333
DL,2009,BDA,4069,ATL,3682,,0,319
DL,2009,BDA,4069,BOS,3448,,0,738
DL,2009,BDA,4069,JFK,3797,,0,73H
DL,2009,BDL,3825,ATL,3682,,0,73W M88 757 320
DL,2009,BDL,3825,DTW,3645,,0,M88 319
DL,2009,BDL,3825,MCO,3878,Y,0,CR9
DL,2009,BDL,3825,MSP,3858,,0,319
DL,2009,BGM,4129,DTW,3645,Y,0,CRJ
DL,2009,BGR,3463,DTW,3645,Y,0,CR7
DL,2009,BHM,3811,ATL,3682,,0,M88 320
DL,2009,BHM,3811,DTW,3645,Y,0,CRJ
DL,2009,BHM,3811,MCO,3878,Y,0,CR7
DL,2009,BHM,3811,MSP,3858,Y,0,CR7
DL,2009,BIL,4021,MSP,3858,,0,320 319
DL,2009,BIL,4021,SLC,3536,Y,0,CR7 CRJ CR9
DL,2009,BIS,4083,MSP,3858,Y,0,CR9 E75 CRJ E70
DL,2009,BJI,4287,MSP,3858,Y,0,CRJ
DL,2009,BJX,1815,ATL,3682,Y,0,CR9
DL,2009,BJX,1815,LAX,3484,Y,0,CR9
DL,2009,BMI,4037,ATL,3682,Y,0,CR9 CR7
DL,2009,BMI,4037,DTW,3645,Y,0,CRJ
DL,2009,BMI,4037,MSP,3858,Y,0,CRJ
DL,2009,BNA,3690,ATL,3682,,0,M88 738 319 320 717
DL,2009,BNA,3690,DTW,3645,,0,738 320
DL,2009,BNA,3690,JFK,3797,Y,0,CR9
DL,2009,BNA,3690,LAX,3484,,0,738 73H
DL,2009,BNA,3690,MCO,3878,Y,0,CR9
DL,2009,BNA,3690,MSP,3858,Y,0,CR9 CRJ
DL,2009,BNA,3690,SLC,3536,Y,0,CR9
DL,2009,BNE,3320,LAX,3484,Y,0,77W
DL,2009,BOG,2709,ATL,3682,,0,73W
DL,2009,BOG,2709,JFK,3797,,0,73W
DL,2009,BOI,3495,MSP,3858,,0,738 320
DL,2009,BOI,3495,SLC,3536,,0,320 73H 319 738
DL,2009,BOM,2997,AMS,580,,0,76W
DL,2009,BON,2896,ATL,3682,,0,757
DL,2009,BOS,3448,AMS,580,,0,333
DL,2009,BOS,3448,ATL,3682,,0,M90 757 M88 320 319
DL,2009,BOS,3448,BDA,4069,,0,738
DL,2009,BOS,3448,CDG,1382,,0,752
DL,2009,BOS,3448,CHS,3806,Y,0,CR9
DL,2009,BOS,3448,CMH,3759,,0,ERJ
DL,2009,BOS,3448,CUN,1852,,0,757
DL,2009,BOS,3448,CVG,3488,,0,73H
DL,2009,BOS,3448,DTW,3645,,0,319 320 73H 738 757 M88
DL,2009,BOS,3448,FCO,1555,Y,0,330 332
DL,2009,BOS,3448,IND,3585,Y,0,E75
DL,2009,BOS,3448,JAX,3712,Y,0,CR9
DL,2009,BOS,3448,JFK,3797,,0,752 CR7 M88
DL,2009,BOS,3448,LAS,3877,,0,73H
DL,2009,BOS,3448,LAX,3484,,0,73H
DL,2009,BOS,3448,LGA,3697,Y,0,E75
DL,2009,BOS,3448,LHR,507,,0,764
DL,2009,BOS,3448,MCO,3878,,0,320
DL,2009,BOS,3448,MSP,3858,,0,738 319 757 M90 320
DL,2009,BOS,3448,MYR,3515,Y,0,E75
DL,2009,BOS,3448,NAS,1953,Y,0,E75
DL,2009,BOS,3448,PLS,1754,,0,320
DL,2009,BOS,3448,RDU,3626,,0,CR7
DL,2009,BOS,3448,RIC,3608,Y,0,CR9 CR7
DL,2009,BOS,3448,SLC,3536,,0,73H 738
DL,2009,BQK,5725,ATL,3682,Y,0,CRJ
DL,2009,BRD,6957,MSP,3858,Y,0,CRJ
DL,2009,BRU,302,ATL,3682,,0,76W
DL,2009,BRU,302,JFK,3797,,0,76W
DL,2009,BSB,2531,ATL,3682,,0,752
DL,2009,BTM,4022,SLC,3536,Y,0,CRJ
DL,2009,BTR,3846,ATL,3682,,0,319
DL,2009,BTV,3711,ATL,3682,Y,0,CR9
DL,2009,BTV,3711,DTW,3645,Y,0,CRJ
DL,2009,BUF,3820,ATL,3682,,0,M90 M88
DL,2009,BUF,3820,DTW,3645,,0,M88 319 320 M90 ERJ
DL,2009,BUF,3820,JFK,3797,Y,0,CR9 CR7
DL,2009,BUF,3820,MSP,3858,Y,0,E70 CR9
DL,2009,BUR,3644,SLC,3536,Y,0,CRJ
DL,2009,BWI,3849,ATL,3682,,0,M88 757 M90 73W  320 717
DL,2009,BWI,3849,DTW,3645,,0,320 M88 M90 ERJ
DL,2009,BWI,3849,JFK,3797,Y,0,ERJ
DL,2009,BWI,3849,MSP,3858,,0,320 M88 M90 319
DL,2009,BWI,3849,SLC,3536,,0,320
DL,2009,BZE,1957,ATL,3682,,0,319 M88
